rank	gene	score
12281	ATPAF1	3.437082428057062e-06
12282	RETSAT	3.4364994557979104e-06
12283	TBX15	3.4349520040292604e-06
12284	ESYT2	3.4340583520719504e-06
12285	VAMP5	3.4314268965469872e-06
12286	TRPT1	3.431181423796461e-06
12287	SLC25A24	3.43050611374304e-06
12288	MAGEC3	3.4289649647735843e-06
12289	POTED	3.4276373763299033e-06
12290	ARSG	3.4271131468588565e-06
12291	PAM16	3.426608135987595e-06
12292	SPIRE2	3.4247723863840903e-06
12293	VWCE	3.4246857411046097e-06
12294	NANP	3.4225877148227737e-06
12295	SPAG4	3.422451571438377e-06
12296	OR13G1	3.4223232886120313e-06
12297	ABCA12	3.4218838783919674e-06
12298	LYPD6B	3.420073001520049e-06
12299	SERGEF	3.4195239580073657e-06
12300	RFX4	3.4166024560452845e-06
12301	RFNG	3.4160132105812538e-06
12302	TCP11	3.415838883168398e-06
12303	SEC14L1	3.4157007903139298e-06
12304	ZPBP2	3.4147571575794233e-06
12305	OSBPL2	3.4145313770659583e-06
12306	HS3ST3B1	3.414463937425574e-06
12307	ACTL8	3.4140682949374673e-06
12308	DEXI	3.41361616625018e-06
12309	ZNF446	3.4115895985794314e-06
12310	NBL1	3.4112610748337243e-06
12311	ZNF253	3.4108568165088447e-06
12312	UQCC1	3.410384203181769e-06
12313	CNMD	3.408872461792585e-06
12314	ZSCAN20	3.4076241268493994e-06
12315	DRC1	3.4072537765531125e-06
12316	OR52E4	3.4071352144463724e-06
12317	RFPL2	3.4069641469251297e-06
12318	BLTP3A	3.406653208062863e-06
12319	PNKD	3.4060581965670507e-06
12320	CFAP141	3.405909814417166e-06
12321	CPLX3	3.4058191973575065e-06
12322	MTCH1	3.4048103419227633e-06
12323	SEPHS1	3.40438540603651e-06
12324	ZNF70	3.403534629485127e-06
12325	ARB2A	3.400878319517803e-06
12326	ATP10A	3.3993368864045543e-06
12327	HYPK	3.3990131631379507e-06
12328	CLCNKA	3.396670008715106e-06
12329	DENND10	3.3957823850008615e-06
12330	GALK2	3.3954942646661667e-06
12331	DPH5	3.394740472438557e-06
12332	CEP126	3.3938675070768676e-06
12333	EML3	3.393321065136528e-06
12334	CLIP2	3.392894179626018e-06
12335	KLK10	3.392419490124374e-06
12336	PLEKHA3	3.391901868483337e-06
12337	IL36B	3.391323325294725e-06
12338	C2CD4A	3.391024613957799e-06
12339	MYT1	3.3898302527976693e-06
12340	CPA3	3.3890591281189097e-06
12341	HS3ST1	3.3874982345150374e-06
12342	PRPSAP2	3.386412134646327e-06
12343	TGM5	3.386134824859163e-06
12344	TAS2R9	3.3851469800532823e-06
12345	SPANXA2	3.3850642026338144e-06
12346	CYP20A1	3.384170671333973e-06
12347	PABIR1	3.383921284899101e-06
12348	SELENOF	3.383658390781515e-06
12349	SPANXA1	3.383117107332285e-06
12350	MAGIX	3.3823206739499035e-06
12351	PDZD7	3.381774553413281e-06
12352	CFAP251	3.3812358577785028e-06
12353	ENDOD1	3.3807082003343597e-06
12354	GPR107	3.380251607557652e-06
12355	TMEM184A	3.3799288074811787e-06
12356	EMC6	3.3790313601191047e-06
12357	SH3BP5L	3.3784260895785284e-06
12358	RSPH14	3.3772438871258455e-06
12359	NAA60	3.3768984795122604e-06
12360	MTFP1	3.3761178145427632e-06
12361	PIGQ	3.3752327751282093e-06
12362	NME9	3.3749542986577295e-06
12363	SHISA4	3.3743456641610503e-06
12364	OTOA	3.374088871777223e-06
12365	COQ5	3.373615618706853e-06
12366	DNAI4	3.37317138122399e-06
12367	JPH1	3.3726444326169127e-06
12368	MMP17	3.37188525023142e-06
12369	CORO6	3.3717455285200658e-06
12370	PRDM13	3.369619643043757e-06
12371	PSG4	3.36955297011031e-06
12372	TVP23A	3.3684390351600588e-06
12373	C5AR2	3.3683802021205745e-06
12374	OLFM2	3.366315983915446e-06
12375	TMEM150A	3.3658649381714877e-06
12376	ECD	3.36153123675942e-06
12377	TOMM6	3.360899119447974e-06
12378	CSGALNACT2	3.3606481608017453e-06
12379	CCDC62	3.3603036189678597e-06
12380	CRAMP1	3.356601625324154e-06
12381	KIAA0408	3.3561311672718874e-06
12382	PAIP2B	3.3551671054305202e-06
12383	PASK	3.3549274369553154e-06
12384	SHISA6	3.3543828506221544e-06
12385	KRTAP3-1	3.3525383481778586e-06
12386	PYCR3	3.352209075079755e-06
12387	CHRDL1	3.35165749977255e-06
12388	ABLIM3	3.3514072952509963e-06
12389	STK31	3.35076890034738e-06
12390	CRHBP	3.3506681745100937e-06
12391	CIART	3.350393731339747e-06
12392	OR51M1	3.349972401802825e-06
12393	HPDL	3.349615843698655e-06
12394	ACTL7B	3.3480965691827447e-06
12395	GPHB5	3.3480379516373517e-06
12396	SNX29	3.348037226098171e-06
12397	MGAT1	3.347941948914535e-06
12398	PMFBP1	3.3463705864947935e-06
12399	JPH4	3.3457779022231016e-06
12400	SLC25A27	3.3456971449864688e-06
12401	ZNF385B	3.3454766967113088e-06
12402	DYNLT2	3.344843680392168e-06
12403	TMEM231	3.3440567889589695e-06
12404	CMC4	3.342451439646689e-06
12405	SALL2	3.342294846991809e-06
12406	CA8	3.3419524860806966e-06
12407	GAA	3.3398051603728036e-06
12408	PLEKHA8	3.3384978640102137e-06
12409	MEX3A	3.3382222566111494e-06
12410	GLIPR2	3.3364421555436898e-06
12411	C2CD4B	3.3361772622703943e-06
12412	A4GALT	3.3355172411434457e-06
12413	UBIAD1	3.3342250403698904e-06
12414	PDZD8	3.3340319900585155e-06
12415	DOCK6	3.3331753060983783e-06
12416	LETM2	3.3329688430578577e-06
12417	SCP2D1	3.332599942991085e-06
12418	BEND7	3.3325130930416056e-06
12419	CCDC138	3.3312221987599247e-06
12420	ST8SIA2	3.330790181470731e-06
12421	REELD1	3.330328376387032e-06
12422	KIAA0930	3.32754607218647e-06
12423	NCEH1	3.326851410321036e-06
12424	PCTP	3.326391900125319e-06
12425	IP6K3	3.3263446787071682e-06
12426	BARHL1	3.3260851112538826e-06
12427	OPTC	3.325798954254434e-06
12428	RTP1	3.325338472953735e-06
12429	CARF	3.3240112059686293e-06
12430	MMADHC	3.3237001873623806e-06
12431	HAL	3.322305923886334e-06
12432	HRH2	3.3213124676324866e-06
12433	IAH1	3.3211047115676867e-06
12434	BORCS8	3.320118252561461e-06
12435	TM4SF4	3.319941692343942e-06
12436	ST6GALNAC4	3.319277125057225e-06
12437	PNMA3	3.3185618220381267e-06
12438	VIPAS39	3.3185142308959963e-06
12439	NUDT13	3.3164334017185817e-06
12440	CBLIF	3.315419669172231e-06
12441	EPYC	3.3148006019781638e-06
12442	CCDC149	3.313800869351696e-06
12443	SLC9A7	3.3128520655036654e-06
12444	USH1G	3.3126042638224946e-06
12445	GLRA2	3.312041754639471e-06
12446	ACOT11	3.311899868631221e-06
12447	SNX16	3.311417088422382e-06
12448	IMPG2	3.309398255835177e-06
12449	MAGED4	3.308546889017936e-06
12450	LOC100288966	3.308427320571619e-06
12451	VCY1B	3.3081328072932325e-06
12452	ZNF511	3.3080368599031407e-06
12453	DEFA6	3.307908942562748e-06
12454	RASGEF1A	3.3061703810174995e-06
12455	SYDE1	3.3055184744578046e-06
12456	LRP12	3.304962890579686e-06
12457	RS1	3.304484928150573e-06
12458	AGAP1	3.3044199901249864e-06
12459	STARD7	3.3040747280686936e-06
12460	ASTN1	3.3027580156472893e-06
12461	SPTY2D1	3.3022340401659047e-06
12462	DACH2	3.3021745512061797e-06
12463	CTRC	3.30157158533095e-06
12464	TXNDC16	3.301086912390603e-06
12465	IRX2	3.3009877265066993e-06
12466	ARHGEF38	3.3007146507764882e-06
12467	DSCAML1	3.2992584926984207e-06
12468	MXRA5	3.2987758908721573e-06
12469	NMT1	3.2975070384691712e-06
12470	TMEM184C	3.297231570664099e-06
12471	PRRG4	3.2969431365120136e-06
12472	PID1	3.2958248260534723e-06
12473	SNX31	3.295012954009568e-06
12474	PGAP1	3.2947573849631372e-06
12475	TVP23B	3.2914352910235002e-06
12476	YIPF3	3.291036218086889e-06
12477	CALHM1	3.2894724898854976e-06
12478	NRM	3.287723540545049e-06
12479	NSRP1	3.2865663739847706e-06
12480	TCTN2	3.285298923300751e-06
12481	RMDN2	3.284984820135613e-06
12482	TDRD5	3.2840564548224858e-06
12483	KCNK4	3.2840420713907465e-06
12484	MARVELD3	3.2836458950033567e-06
12485	GM2A	3.282896345049648e-06
12486	SERTAD3	3.2828283944117783e-06
12487	ROPN1	3.282146571468688e-06
12488	CPNE6	3.2804013583324893e-06
12489	KRT39	3.279478714003368e-06
12490	CLN6	3.2789664125829272e-06
12491	SLC28A2	3.278249810754265e-06
12492	ZC2HC1C	3.2768727530344608e-06
12493	SLC6A20	3.276470556969661e-06
12494	XPNPEP3	3.2763857009046434e-06
12495	NAXE	3.2743200568828972e-06
12496	SUMF1	3.273135994997297e-06
12497	S100P	3.2726124880675613e-06
12498	NDST4	3.270775694899979e-06
12499	SLC9A8	3.2698655278430987e-06
12500	ICA1	3.268976097811552e-06
12501	ZC3H6	3.2682670593584196e-06
12502	LENG1	3.2680741440987457e-06
12503	CABYR	3.2671689599986124e-06
12504	CARD6	3.2668615790669013e-06
12505	CLSTN3	3.265639677768078e-06
12506	KRTAP17-1	3.265531241880188e-06
12507	PABPC1L2A	3.2622655825635987e-06
12508	KCNH6	3.261178539470634e-06
12509	ARRDC5	3.2597010903397553e-06
12510	TRIM15	3.2594977591118557e-06
12511	MTPAP	3.256733267902641e-06
12512	CTDSP2	3.256049354227774e-06
12513	KRTAP8-1	3.2556092869323235e-06
12514	NECAB3	3.255086142097639e-06
12515	SYTL1	3.2518573976188873e-06
12516	EXPH5	3.2483717079474136e-06
12517	TMEM217	3.2478466980686667e-06
12518	ARHGAP36	3.2473220204954377e-06
12519	MEIKIN	3.24717912407393e-06
12520	SPACA9	3.2467988952170864e-06
12521	KRT26	3.2463862365123465e-06
12522	NUTM2F	3.244840631103773e-06
12523	CIB4	3.2441767612410487e-06
12524	GALNT9	3.243910044259801e-06
12525	KRTAP7-1	3.243497228648649e-06
12526	THADA	3.242735899794504e-06
12527	RPAIN	3.2419066925204903e-06
12528	PRND	3.2412338358162022e-06
12529	BPIFB1	3.241167366891916e-06
12530	ANKRD16	3.2411157846774737e-06
12531	COA3	3.240529920758008e-06
12532	TGIF2LX	3.239712066134893e-06
12533	CTDSPL2	3.2379639564921874e-06
12534	C7orf25	3.237358955529373e-06
12535	RAB5IF	3.235655512963993e-06
12536	MRPL57	3.235482774739251e-06
12537	TMEM156	3.2353568210423673e-06
12538	TLNRD1	3.2344887796915175e-06
12539	CLSTN2	3.2340245161267274e-06
12540	SLC22A9	3.233903849505779e-06
12541	FUT9	3.2336195211510847e-06
12542	FAM219A	3.2334451374137794e-06
12543	DNAJC1	3.2332908993014816e-06
12544	RABL2B	3.2331326589667065e-06
12545	AKAIN1	3.2320707179755002e-06
12546	CATSPERE	3.231795341179426e-06
12547	FXYD7	3.2313567313291883e-06
12548	ANO7	3.230542079645751e-06
12549	B3GNT7	3.229146699140796e-06
12550	CNFN	3.228949465902646e-06
12551	HDGFL1	3.228622606254237e-06
12552	TMA7	3.2283932558247963e-06
12553	ISOC1	3.2282499573662762e-06
12554	ECM2	3.2278800604967727e-06
12555	GAREM1	3.2277053443481313e-06
12556	SLC16A10	3.227135578642185e-06
12557	STRIP2	3.2269544072224356e-06
12558	CFAP298	3.226644772779438e-06
12559	TSPAN7	3.226424286584354e-06
12560	DALRD3	3.224795634860892e-06
12561	SPINDOC	3.222490440367338e-06
12562	PIGZ	3.2224105578354493e-06
12563	SYT9	3.2216265660235626e-06
12564	ENDOU	3.221237468354653e-06
12565	LMLN	3.2212284009357036e-06
12566	NR2F6	3.2208840661605982e-06
12567	TBC1D9B	3.2203816824425543e-06
12568	CCDC57	3.2203388548688076e-06
12569	METTL2B	3.2200163482445512e-06
12570	EHD4	3.2193890485847095e-06
12571	THTPA	3.219088543287252e-06
12572	FPGT-TNNI3K	3.2183432633508534e-06
12573	POU5F2	3.2169955563947926e-06
12574	WDR55	3.216725262142344e-06
12575	SLC6A11	3.2167192077201846e-06
12576	ZDHHC13	3.2151019328025567e-06
12577	MICAL3	3.214937024993364e-06
12578	GPN2	3.214799709711096e-06
12579	BMP8A	3.2144884521691808e-06
12580	ACSM2B	3.2129261282718007e-06
12581	TSSK3	3.212417477333244e-06
12582	KCTD9	3.2122347616453503e-06
12583	SLC35C1	3.2117123334562863e-06
12584	ETHE1	3.211482711503197e-06
12585	ARHGAP4	3.2077394465086153e-06
12586	OPA3	3.207604314902311e-06
12587	TTC7A	3.206988575331792e-06
12588	CPM	3.2068680926201247e-06
12589	HIGD2A	3.205978248986066e-06
12590	RNF103	3.205073307269917e-06
12591	CRYGA	3.2045130836268193e-06
12592	IQCK	3.201754261406006e-06
12593	PHYHIP	3.2013485565769723e-06
12594	KLK14	3.200899513711914e-06
12595	EOGT	3.200245860274537e-06
12596	KIAA1217	3.1997093299141123e-06
12597	TM9SF4	3.1987485486982714e-06
12598	SGSM1	3.198543451391358e-06
12599	HCRTR2	3.1977894810147756e-06
12600	RBBP9	3.196918924663992e-06
12601	EFCAB9	3.194180345221123e-06
12602	FREM2	3.1941550807328846e-06
12603	DNAH2	3.1932797263898316e-06
12604	TRAPPC12	3.1922535510440136e-06
12605	RGS7BP	3.1920230846644313e-06
12606	OLIG3	3.191768591223204e-06
12607	KIAA1614	3.191341569236367e-06
12608	KRT24	3.1909400366505304e-06
12609	PGBD1	3.19047530711401e-06
12610	CYP4F12	3.1900262894821705e-06
12611	TMEM262	3.1898976020405175e-06
12612	HACD1	3.189387445684161e-06
12613	GPR139	3.1875016157600406e-06
12614	FSD1	3.1870574481154554e-06
12615	CYS1	3.186759813791729e-06
12616	SNX25	3.1864603534819516e-06
12617	SCNM1	3.186119749081064e-06
12618	GJD4	3.1838732406348597e-06
12619	SFMBT2	3.182772275226702e-06
12620	RNASE7	3.182383481160849e-06
12621	METAP1D	3.1821616954002907e-06
12622	RSPH6A	3.181581764811127e-06
12623	ABCD2	3.1814484951323785e-06
12624	FSAF1	3.1801990454817e-06
12625	TAS2R46	3.1800844067532713e-06
12626	SPANXC	3.1793836443980343e-06
12627	HTR3E	3.1771493127682896e-06
12628	PGAP3	3.1768535701787735e-06
12629	ZDHHC9	3.1750642914912093e-06
12630	GPBP1L1	3.1748255944471317e-06
12631	KGD4	3.1744038402008836e-06
12632	SYS1	3.1737093015040066e-06
12633	BTN1A1	3.173516413679334e-06
12634	LCN9	3.1722779216195618e-06
12635	ACBD6	3.1709173643680865e-06
12636	CADPS	3.170298366432374e-06
12637	MELTF	3.169820077284411e-06
12638	LMBR1L	3.1684627776091495e-06
12639	METTL21A	3.167375753583848e-06
12640	PRR13	3.166851537632779e-06
12641	ATPAF2	3.166278652376525e-06
12642	ZKSCAN1	3.1658765799865684e-06
12643	DUSP14	3.1635221301694548e-06
12644	BEND3	3.163283265016599e-06
12645	KIAA1328	3.1627114390207298e-06
12646	OR7C2	3.1624806262952685e-06
12647	MEX3B	3.1620957847083463e-06
12648	PCDH18	3.162063718838823e-06
12649	OLAH	3.1616813400239408e-06
12650	SHISA7	3.1614871297752888e-06
12651	ZNF532	3.1610401314695733e-06
12652	LIMS2	3.15910089074246e-06
12653	ARMC5	3.1586785469971634e-06
12654	NTAQ1	3.1574552405929867e-06
12655	TAPT1	3.157223339351661e-06
12656	LY6G6F	3.1570790988142066e-06
12657	HBM	3.156802236153418e-06
12658	FAM167A	3.156759026359525e-06
12659	PYM1	3.1547905420478646e-06
12660	OXNAD1	3.1546574824866143e-06
12661	N4BP1	3.154432499517934e-06
12662	RNASE13	3.15435642962276e-06
12663	MRGPRX2	3.1539348702704746e-06
12664	RAB36	3.1535363035512897e-06
12665	CCDC77	3.1534600573651028e-06
12666	VPS13B	3.1531974777919557e-06
12667	LCE1A	3.1520938676083485e-06
12668	AS3MT	3.1518184843357183e-06
12669	HEMK1	3.1511562793438123e-06
12670	OR1F1	3.150413619046803e-06
12671	TMEM38B	3.1503734447134027e-06
12672	LARP6	3.1500674123260375e-06
12673	GALNT5	3.1499974227179905e-06
12674	PRDM11	3.148398312683922e-06
12675	RAB19	3.1483535480059905e-06
12676	INIP	3.148101362362764e-06
12677	NUDT17	3.147273796703848e-06
12678	PARP11	3.14669943103495e-06
12679	GUCA2A	3.146248905295809e-06
12680	IKZF4	3.1459862590893648e-06
12681	SPRR4	3.145700349599841e-06
12682	LCE1B	3.145663704712518e-06
12683	IDNK	3.144737173226095e-06
12684	CLEC2B	3.143332194027754e-06
12685	RAB39A	3.1409281959902456e-06
12686	TGDS	3.140396701947821e-06
12687	PIGO	3.1398150846420726e-06
12688	QPCT	3.1381564389854466e-06
12689	SSR3	3.1368812553303596e-06
12690	CYP2W1	3.136530361009297e-06
12691	ACTRT1	3.1360439566848748e-06
12692	CTIF	3.1341463680811786e-06
12693	OR5J2	3.1335658674871616e-06
12694	SLC25A41	3.132959776777753e-06
12695	FRG2	3.1323696546462244e-06
12696	TMX1	3.1312029613282602e-06
12697	MICU3	3.13116860584797e-06
12698	PRRG2	3.1295242507182826e-06
12699	CCN5	3.1290573336344344e-06
12700	GTF3C6	3.1289033179863507e-06
12701	TNFAIP8	3.1287034740878715e-06
12702	KLK15	3.1285979931702827e-06
12703	OTOL1	3.127212357947091e-06
12704	RNF145	3.127171108789592e-06
12705	CHST4	3.1265977399636057e-06
12706	CORIN	3.1260687882136915e-06
12707	GALNT18	3.1260255977985003e-06
12708	KLHDC9	3.1255993379160033e-06
12709	SPSB2	3.125100308424741e-06
12710	TMC8	3.1248036776418433e-06
12711	TECTB	3.1231644202997532e-06
12712	CATSPERG	3.1223578135112663e-06
12713	ZKSCAN7	3.122319420889493e-06
12714	SVOP	3.1218175062778587e-06
12715	KRTCAP2	3.121785291805328e-06
12716	HS6ST3	3.121703358617373e-06
12717	ANGPTL2	3.121274522826695e-06
12718	HEATR3	3.1211492621220602e-06
12719	TMEM186	3.120255747171187e-06
12720	KLHL31	3.120233007154697e-06
12721	RAET1E	3.1187472571710444e-06
12722	LY6H	3.117646761705662e-06
12723	YIPF2	3.1168097829766274e-06
12724	ARHGAP42	3.1167992317278108e-06
12725	LRRC20	3.1155820840437112e-06
12726	FBXW10B	3.115506784887513e-06
12727	FAHD1	3.1154165125020606e-06
12728	SHISA9	3.1133487205248665e-06
12729	SLC17A3	3.1132556224267145e-06
12730	ST6GALNAC2	3.112968323164163e-06
12731	SUSD1	3.1124741297693506e-06
12732	UBXN2A	3.1123682431130727e-06
12733	LCE5A	3.112101921843567e-06
12734	RNF13	3.11118026054314e-06
12735	TAS2R10	3.1105157154443413e-06
12736	MARF1	3.1091599397353392e-06
12737	DHRS2	3.1079448335998656e-06
12738	MUC22	3.1074754953562926e-06
12739	AGFG2	3.106412782648405e-06
12740	PKDCC	3.105959792269822e-06
12741	CCDC17	3.1043693169390855e-06
12742	ABCD1	3.104260171202086e-06
12743	CYB5D2	3.1034287124269124e-06
12744	DNAJC17	3.1027524119076217e-06
12745	SLC13A2	3.1014469787977716e-06
12746	CRIM1	3.1005015309187534e-06
12747	MSRB3	3.100367184126708e-06
12748	MAP6D1	3.100217680854983e-06
12749	LCORL	3.0996443069053973e-06
12750	MARCO	3.0983620304054132e-06
12751	DENND2D	3.0982541833027973e-06
12752	SLC22A13	3.098135734316073e-06
12753	ZG16	3.09675800137041e-06
12754	TMUB2	3.096579100455601e-06
12755	CDNF	3.095569943824012e-06
12756	RAB34	3.0949670585484743e-06
12757	TMEM237	3.0917501961816377e-06
12758	DRC7	3.089840429588935e-06
12759	ALG6	3.0888969430081876e-06
12760	JKAMP	3.08775783979918e-06
12761	NUDT7	3.087323763164932e-06
12762	PIGG	3.0871926797855736e-06
12763	PRDM6	3.0871718997838965e-06
12764	SAMD1	3.0861927330244335e-06
12765	KRT37	3.085279840160272e-06
12766	NUCKS1	3.0842758783302397e-06
12767	OCM	3.084089821905891e-06
12768	TAS2R14	3.083668921321672e-06
12769	TAS2R5	3.083246346991171e-06
12770	ARMT1	3.082994624545849e-06
12771	COLEC12	3.0806120257418608e-06
12772	FBXO16	3.0802992155702698e-06
12773	UCN3	3.0794264800965626e-06
12774	ZSCAN32	3.0794188757905232e-06
12775	RAMP1	3.0794017351003575e-06
12776	FOXF2	3.0788274883701193e-06
12777	HECTD3	3.0778860671958494e-06
12778	KANK4	3.0768733296183923e-06
12779	CALCRL	3.0761424971256408e-06
12780	RAD51AP2	3.0755256032086575e-06
12781	ZMYM5	3.0749067004614264e-06
12782	CRIP1	3.074780928211976e-06
12783	PCSK4	3.0743153058644254e-06
12784	SNX13	3.0740785024292726e-06
12785	CNTNAP4	3.073608013994205e-06
12786	HPS1	3.0728017085981546e-06
12787	RNF187	3.0721839038749877e-06
12788	APBB3	3.072108834874527e-06
12789	TSPAN16	3.0719752036661973e-06
12790	MGAT5B	3.0717950231299105e-06
12791	DHRS3	3.071046772625033e-06
12792	BDH2	3.0700632870555022e-06
12793	RNPEP	3.0697755593016752e-06
12794	SLC18A1	3.0693262899623327e-06
12795	DPY19L3	3.069131690028677e-06
12796	HTR3D	3.069082725950427e-06
12797	IFT56	3.068702624454562e-06
12798	ZNF628	3.068509042786883e-06
12799	FJX1	3.0679843484151047e-06
12800	PRPF38B	3.067712747050269e-06
12801	ATP13A1	3.0664890018755987e-06
12802	P2RY14	3.066446026261135e-06
12803	MMP24	3.066110770775237e-06
12804	TTC14	3.06587874299631e-06
12805	CYLC1	3.0653162801158244e-06
12806	CSGALNACT1	3.06435910587711e-06
12807	ZNF777	3.0639836725177818e-06
12808	OR2H2	3.0639671234337195e-06
12809	KIAA0753	3.0623552637644406e-06
12810	SLCO3A1	3.061951208936766e-06
12811	ZNF280D	3.0618238085030533e-06
12812	LCE2C	3.0615814521103914e-06
12813	ADGRB2	3.0614221420898495e-06
12814	LCE6A	3.0611920696978877e-06
12815	PHKG1	3.0607339568069693e-06
12816	STH	3.0601659893758477e-06
12817	RABEP2	3.059960939295494e-06
12818	SLC26A9	3.0588664004825036e-06
12819	AVEN	3.0580514838321818e-06
12820	LCE4A	3.057685310689734e-06
12821	RSRC2	3.0573658389384148e-06
12822	FGFBP3	3.0573493438367854e-06
12823	ERGIC3	3.0569613457725707e-06
12824	ANKRD36C	3.0558343010852156e-06
12825	TBX19	3.0534850733391114e-06
12826	POGLUT1	3.0500266918339933e-06
12827	PTH2	3.0495644493532484e-06
12828	KCTD11	3.0492797327195315e-06
12829	GCNA	3.0469352521713518e-06
12830	ANGEL1	3.0461948868893787e-06
12831	SGCZ	3.0457331990195815e-06
12832	RPH3AL	3.0454470150438544e-06
12833	FEZF1	3.044657443290278e-06
12834	NAA40	3.0440543797700216e-06
12835	IGSF5	3.0429204515886298e-06
12836	NAPEPLD	3.0402018420893453e-06
12837	CLRN1	3.039921342787876e-06
12838	PGBD5	3.0388235999471855e-06
12839	PEX16	3.038501683370653e-06
12840	SLAMF8	3.038202767507228e-06
12841	RSPRY1	3.037908527058242e-06
12842	AARSD1	3.036347885929588e-06
12843	KRTCAP3	3.0363319397380613e-06
12844	PGPEP1	3.0362513108396513e-06
12845	ZNF354A	3.0361300860338217e-06
12846	CPN1	3.035333244502621e-06
12847	VGLL2	3.0353211496623035e-06
12848	ALX3	3.0352270682352385e-06
12849	NEURL2	3.032940573240107e-06
12850	KIAA0513	3.0328129171065734e-06
12851	ZNF500	3.0323358345794467e-06
12852	NEU4	3.032073697066161e-06
12853	GTSF1	3.0304239608473636e-06
12854	OR5H1	3.0302608662472626e-06
12855	ACSM1	3.0298861551252574e-06
12856	CDKL1	3.0275730748340657e-06
12857	NUP210L	3.02733849882479e-06
12858	KLHL26	3.026813924471117e-06
12859	GALNT6	3.023868761735224e-06
12860	CAPN6	3.0237458383687494e-06
12861	LRIT3	3.023036628809146e-06
12862	CLDN22	3.0227072461695206e-06
12863	NHSL2	3.0219076103972056e-06
12864	TMSB4Y	3.0213100697294777e-06
12865	KIAA0319L	3.021117678885233e-06
12866	KRTAP3-2	3.020467559641996e-06
12867	CMTM6	3.020461206952952e-06
12868	ANO2	3.0198642513543017e-06
12869	TENM4	3.0191041776328736e-06
12870	PRR14L	3.0190379253072405e-06
12871	SLC22A17	3.0170479435733164e-06
12872	NXPH1	3.0164970462974995e-06
12873	DGCR6L	3.015282656628756e-06
12874	NEK3	3.015181271092436e-06
12875	FBXL8	3.014696910381996e-06
12876	RAP2C	3.013851568298465e-06
12877	TRMO	3.0129866097890466e-06
12878	CD300LG	3.012816513185076e-06
12879	GMFB	3.012786392646369e-06
12880	ZNF841	3.010580806162725e-06
12881	KRT28	3.0105129023513825e-06
12882	SPANXD	3.009671482732901e-06
12883	CLDN17	3.0094997113689655e-06
